Date,construction,consumer products,energy,finance,healthcare,industrial,plantation,property,REIT,tech,telco,transport,utilities
2012-09-07,236.08,533.75,,14509.81,,120.66,8415.63,1032.7,,14.88,,,
2012-09-10,233.77,529.97,,14482.11,,119.04,8383.36,1023.33,,14.58,,,
2012-09-11,231.29,525.13,,14367.87,,118.93,8374.53,1015.97,,14.64,,,
2012-09-12,231.97,524.09,,14438.3,,119.06,8327.38,1014.86,,14.56,,,
2012-09-13,233.17,525.27,,14598.61,,119.74,8381.0,1023.46,,14.6,,,
2012-09-14,235.37,530.08,,14763.2,,121.04,8467.14,1037.79,,14.82,,,
2012-09-17,,,,,,,,,,,,,
2012-09-18,235.85,527.16,,14769.05,,120.35,8425.63,1033.28,,14.44,,,
2012-09-19,235.99,525.31,,14787.79,,121.22,8384.3,1036.47,,14.33,,,
2012-09-20,233.54,523.03,,14590.04,,120.64,8324.31,1026.92,,14.09,,,
2012-09-21,235.04,518.71,,14602.62,,120.9,8279.28,1027.03,,14.03,,,
2012-09-24,234.38,515.36,,14474.0,,119.6,8202.69,1018.32,,13.7,,,
2012-09-25,230.32,515.99,,14425.15,,119.47,8268.78,1015.13,,13.74,,,
2012-09-26,226.3,515.16,,14422.23,,119.6,8242.75,1010.19,,13.7,,,
2012-09-27,230.57,515.78,,14459.29,,119.71,8239.69,1014.24,,13.55,,,
2012-09-28,231.66,516.76,,14539.05,,120.02,8278.08,1023.42,,13.59,,,
2012-10-01,232.89,518.01,,14593.82,,121.02,8278.62,1028.35,,13.75,,,
2012-10-02,234.31,520.84,,14641.02,,121.11,8259.87,1033.41,,13.59,,,
2012-10-03,233.67,519.2,,14632.65,,121.43,8080.88,1035.06,,13.49,,,
2012-10-04,234.95,520.78,,14664.24,,122.43,8160.9,1050.07,,13.53,,,
2012-10-05,235.97,521.97,,14680.76,,122.31,8171.97,1047.29,,13.52,,,
2012-10-08,236.96,523.08,,14722.46,,122.36,8171.33,1048.66,,13.41,,,
2012-10-09,238.65,523.99,,14754.79,,122.62,8169.42,1052.43,,13.54,,,
2012-10-10,237.89,523.87,,14774.8,,122.54,8167.76,1044.12,,13.52,,,
2012-10-11,236.85,525.38,,14736.31,,122.48,8157.68,1049.45,,13.32,,,
2012-10-12,237.83,526.8,,14705.57,,122.71,8175.8,1051.33,,13.07,,,
2012-10-15,237.36,527.13,,14682.46,,123.04,8185.64,1055.04,,13.02,,,
2012-10-16,236.84,530.04,,14713.39,,123.11,8170.54,1054.18,,13.25,,,
2012-10-17,237.64,530.6,,14857.57,,123.77,8193.54,1056.66,,13.65,,,
2012-10-18,238.59,532.86,,14859.76,,124.43,8185.96,1057.29,,13.59,,,
2012-10-19,237.8,535.79,,14884.8,,123.82,8195.61,1050.21,,13.37,,,
2012-10-22,237.6,539.67,,14833.81,,123.27,8156.58,1051.65,,13.3,,,
2012-10-23,237.63,541.99,,14841.77,,123.15,8163.54,1058.12,,13.29,,,
2012-10-24,239.19,544.32,,14891.35,,123.44,8213.75,1085.78,,13.42,,,
2012-10-25,239.68,546.61,,14966.77,,123.78,8201.71,1083.07,,13.49,,,
2012-10-26,,,,,,,,,,,,,
2012-10-29,241.43,547.23,,15062.95,,123.53,8177.69,1081.54,,13.32,,,
2012-10-30,240.27,549.07,,15114.05,,123.39,8196.57,1079.27,,13.41,,,
2012-10-31,241.7,545.78,,15100.32,,123.67,8188.96,1078.69,,13.7,,,
2012-11-01,243.66,544.9,,15177.75,,123.42,8195.34,1080.94,,13.83,,,
2012-11-02,240.64,539.72,,15122.98,,123.12,8153.11,1082.84,,13.88,,,
2012-11-05,241.99,539.46,,15074.0,,123.07,8127.79,1080.26,,13.86,,,
2012-11-06,241.46,532.97,,15008.79,,122.98,8124.43,1075.03,,13.75,,,
2012-11-07,240.74,531.55,,15084.32,,123.07,8113.66,1076.98,,13.64,,,
2012-11-08,241.13,526.91,,15062.54,,122.67,8080.9,1070.8,,13.51,,,
2012-11-09,240.4,526.56,,15068.37,,122.76,8072.86,1068.38,,13.57,,,
2012-11-12,239.86,524.31,,15048.76,,122.44,8022.8,1063.69,,13.6,,,
2012-11-13,,,,,,,,,,,,,
2012-11-14,240.68,520.08,,15048.79,,122.23,8019.15,1066.94,,13.68,,,
2012-11-15,,,,,,,,,,,,,
2012-11-16,240.78,524.71,,15016.91,,121.86,8022.5,1065.84,,13.68,,,
2012-11-19,239.93,519.55,,14997.32,,121.56,7968.8,1067.94,,13.69,,,
2012-11-20,240.34,520.21,,15017.38,,121.17,7940.63,1064.76,,13.88,,,
2012-11-21,239.63,518.67,,15015.68,,121.44,7925.85,1064.53,,13.9,,,
2012-11-22,239.46,516.19,,14973.15,,120.45,7891.89,1065.43,,13.15,,,
2012-11-23,237.85,514.72,,14964.67,,119.67,7883.87,1059.56,,12.93,,,
2012-11-26,237.07,510.26,,14949.76,,117.79,7905.49,1050.0,,12.75,,,
2012-11-27,234.37,507.92,,14886.94,,115.62,7867.22,1036.8,,12.65,,,
2012-11-28,236.34,508.78,,14932.11,,115.97,7936.75,1041.75,,12.4,,,
2012-11-29,236.8,510.79,,14947.68,,116.14,7902.0,1042.32,,12.37,,,
2012-11-30,236.04,510.47,,14955.06,,116.8,7907.44,1042.12,,12.47,,,
2012-12-03,236.71,513.58,,14962.18,,115.12,7925.29,1054.35,,12.34,,,
2012-12-04,234.52,519.52,,14985.38,,115.29,7890.62,1044.98,,12.18,,,
2012-12-05,234.41,525.34,,15031.56,,115.47,7898.48,1048.91,,12.2,,,
2012-12-06,233.83,524.87,,15048.52,,115.09,7851.99,1049.7,,12.16,,,
2012-12-07,233.41,528.12,,15040.19,,115.43,7838.29,1048.93,,12.19,,,
2012-12-10,234.42,531.78,,15100.18,,116.49,7889.64,1045.54,,12.29,,,
2012-12-11,233.93,530.34,,15109.44,,117.41,7946.61,1047.54,,12.34,,,
2012-12-12,234.04,530.27,,15153.85,,118.03,7965.25,1048.44,,12.45,,,
2012-12-13,233.93,528.39,,15145.01,,118.19,7999.64,1047.63,,12.26,,,
2012-12-14,234.78,531.0,,15126.77,,118.26,7985.46,1045.44,,12.26,,,
2012-12-17,233.92,526.03,,15145.11,,117.38,7997.58,1041.61,,12.15,,,
2012-12-18,235.6,525.57,,15174.9,,118.2,8012.29,1045.36,,12.03,,,
2012-12-19,235.88,525.87,,15193.04,,119.32,8039.89,1042.32,,12.11,,,
2012-12-20,235.99,525.78,,15245.32,,119.52,8072.33,1043.66,,12.23,,,
2012-12-21,235.22,518.93,,15191.6,,119.17,7979.52,1041.95,,12.14,,,
2012-12-24,235.51,522.81,,15252.96,,120.03,8019.66,1042.75,,12.12,,,
2012-12-25,,,,,,,,,,,,,
2012-12-26,234.91,525.45,,15278.6,,120.09,8014.71,1041.62,,12.12,,,
2012-12-27,234.93,526.89,,15259.46,,120.3,8040.59,1046.73,,12.17,,,
2012-12-28,235.37,529.49,,15321.18,,120.57,8100.76,1047.6,,12.19,,,
2012-12-31,236.2,532.68,,15357.24,,121.71,8314.11,1053.71,,12.07,,,
2013-01-01,,,,,,,,,,,,,
2013-01-02,237.57,535.39,,15242.37,,120.26,8195.75,1049.77,,12.05,,,
2013-01-03,239.4,541.73,,15335.8,,120.87,8231.75,1059.98,,12.35,,,
2013-01-04,240.42,543.13,,15341.36,,121.23,8255.19,1060.88,,12.82,,,
2013-01-07,242.2,543.93,,15381.38,,121.5,8302.69,1068.46,,13.16,,,
2013-01-08,243.02,543.44,,15386.05,,121.07,8198.99,1066.6,,12.88,,,
2013-01-09,241.76,543.72,,15374.15,,121.47,8205.18,1066.21,,12.95,,,
2013-01-10,242.28,542.31,,15365.72,,121.27,8165.4,1062.97,,12.98,,,
2013-01-11,240.62,543.0,,15399.6,,120.6,8149.33,1070.46,,13.15,,,
2013-01-14,240.04,542.51,,15417.68,,120.86,8158.81,1071.65,,13.25,,,
2013-01-15,240.82,544.11,,15438.7,,121.14,8135.48,1081.42,,13.28,,,
2013-01-16,241.84,544.11,,15399.04,,121.23,8090.95,1084.97,,13.3,,,
2013-01-17,240.7,543.84,,15358.06,,121.04,8082.14,1097.94,,13.18,,,
2013-01-18,240.28,542.38,,15325.57,,121.1,8094.22,1098.74,,13.09,,,
2013-01-21,231.08,532.42,,14933.95,,118.62,7985.78,1059.56,,12.54,,,
2013-01-22,230.57,525.57,,14802.93,,117.64,7996.89,1055.61,,12.54,,,
2013-01-23,231.65,527.25,,14868.01,,118.44,8007.8,1057.58,,12.69,,,
2013-01-24,,,,,,,,,,,,,
2013-01-25,231.95,529.25,,14884.39,,118.47,8031.29,1069.47,,12.73,,,
2013-01-28,,,,,,,,,,,,,
2013-01-29,233.25,529.25,,14870.87,,118.0,8048.13,1072.5,,12.61,,,
2013-01-30,230.2,526.68,,14832.36,,117.26,8012.92,1062.56,,12.5,,,
2013-01-31,230.92,526.02,,14846.42,,116.33,8000.44,1063.76,,12.57,,,
2013-02-01,,,,,,,,,,,,,
2013-02-04,229.56,526.56,,14947.93,,117.37,7986.44,1064.51,,12.46,,,
2013-02-05,227.41,527.36,,14948.18,,117.08,7954.2,1056.88,,12.37,,,
2013-02-06,226.06,524.15,,14875.65,,116.12,7885.57,1039.46,,12.29,,,
2013-02-07,227.33,524.43,,14907.79,,116.01,7853.54,1038.77,,12.32,,,
2013-02-08,228.16,525.5,,14944.64,,116.13,7898.66,1047.19,,12.36,,,
2013-02-11,,,,,,,,,,,,,
2013-02-12,,,,,,,,,,,,,
2013-02-13,228.43,528.5,,15026.34,,117.23,7946.04,1068.14,,12.42,,,
2013-02-14,228.44,527.89,,15000.94,,117.67,7959.33,1083.18,,12.44,,,
2013-02-15,228.29,527.37,,14932.34,,117.59,7968.96,1086.49,,12.47,,,
2013-02-18,228.23,524.82,,14829.03,,117.31,7920.66,1085.35,,12.35,,,
2013-02-19,226.79,522.49,,14790.5,,117.0,7903.8,1077.34,,12.13,,,
2013-02-20,227.32,522.89,,14825.17,,117.14,7916.31,1079.73,,12.07,,,
2013-02-21,227.77,522.52,,14832.94,,117.8,7831.08,1079.99,,11.9,,,
2013-02-22,230.07,525.25,,14926.17,,117.29,7902.89,1084.21,,11.77,,,
2013-02-25,230.48,526.3,,15000.56,,117.79,7917.68,1085.05,,11.48,,,
2013-02-26,230.47,526.61,,15012.11,,117.71,7884.17,1081.64,,11.43,,,
2013-02-27,228.98,528.12,,15041.2,,117.9,7847.49,1086.21,,11.52,,,
2013-02-28,231.12,536.34,,15176.09,,118.73,7872.62,1088.0,,11.57,,,
2013-03-01,231.75,535.33,,15163.95,,119.19,7865.11,1103.06,,11.71,,,
2013-03-04,233.57,534.17,,15149.85,,119.04,7850.51,1116.77,,11.67,,,
2013-03-05,234.49,535.96,,15179.69,,119.14,7863.12,1130.28,,11.78,,,
2013-03-06,236.49,544.02,,15238.23,,119.47,7982.38,1138.07,,11.91,,,
2013-03-07,236.3,547.21,,15275.75,,119.64,7973.39,1138.77,,11.81,,,
2013-03-08,238.12,551.67,,15299.48,,120.06,7943.91,1147.17,,11.82,,,
2013-03-11,237.21,552.85,,15403.95,,120.64,7971.27,1149.1,,11.84,,,
2013-03-12,237.99,554.43,,15444.54,,120.81,7974.98,1153.59,,11.89,,,
2013-03-13,236.61,551.2,,15302.36,,120.66,7920.15,1140.08,,11.77,,,
2013-03-14,236.26,544.89,,15290.05,,120.16,7910.26,1149.26,,11.79,,,
2013-03-15,235.23,546.81,,15182.81,,120.16,7835.5,1154.62,,11.71,,,
2013-03-18,233.25,547.45,,15145.07,,118.71,7815.71,1144.17,,11.71,,,
2013-03-19,233.87,550.29,,15217.86,,118.88,7841.44,1149.08,,11.66,,,
2013-03-20,237.83,548.72,,15322.16,,119.76,7813.39,1164.15,,11.75,,,
2013-03-21,242.67,547.77,,15346.14,,120.23,7810.94,1181.28,,11.85,,,
2013-03-22,240.17,543.64,,15325.19,,119.9,7785.16,1161.24,,11.69,,,
2013-03-25,242.55,549.68,,15446.28,,120.29,7833.67,1158.11,,11.58,,,
2013-03-26,242.76,550.32,,15520.58,,120.57,7849.9,1169.38,,11.61,,,
2013-03-27,247.62,551.1,,15723.75,,121.32,7855.94,1174.81,,11.63,,,
2013-03-28,247.38,552.19,,15740.78,,121.46,7877.8,1186.1,,11.65,,,
2013-03-29,244.83,552.29,,15691.92,,121.21,7903.89,1186.15,,11.73,,,
2013-04-01,245.86,552.38,,15672.8,,120.72,7900.43,1181.35,,11.73,,,
2013-04-02,247.6,557.5,,15789.61,,121.32,7960.04,1198.84,,11.85,,,
2013-04-03,246.4,557.57,,15821.67,,120.38,7939.74,1196.48,,11.74,,,
2013-04-04,248.18,558.19,,15823.22,,120.99,8025.42,1215.66,,11.84,,,
2013-04-05,249.36,555.44,,15905.67,,121.33,7996.39,1235.97,,11.88,,,
2013-04-08,251.66,554.55,,15881.97,,122.13,7967.65,1248.16,,12.02,,,
2013-04-09,249.71,557.63,,15903.16,,122.64,7990.13,1244.05,,12.26,,,
2013-04-10,249.89,558.59,,15946.98,,122.55,8058.73,1247.75,,12.19,,,
2013-04-11,251.59,559.62,,15946.9,,123.13,8173.26,1249.69,,12.19,,,
2013-04-12,249.89,559.19,,15899.99,,122.76,8114.54,1238.65,,12.01,,,
2013-04-15,246.71,558.11,,15880.42,,122.36,8133.97,1229.02,,11.77,,,
2013-04-16,245.94,555.86,,15901.04,,122.68,8150.04,1229.49,,11.78,,,
2013-04-17,250.27,558.17,,15956.52,,123.93,8197.98,1245.67,,11.9,,,
2013-04-18,248.96,557.9,,15938.51,,123.55,8176.75,1240.68,,11.83,,,
2013-04-19,248.48,559.89,,15983.9,,123.4,8143.24,1235.89,,11.79,,,
2013-04-22,246.53,557.39,,16018.41,,123.1,8112.08,1222.77,,11.75,,,
2013-04-23,244.51,557.3,,15960.17,,122.66,8063.45,1214.64,,11.67,,,
2013-04-24,243.79,559.33,,16001.94,,123.27,8153.15,1217.18,,11.68,,,
2013-04-25,244.15,560.69,,15928.88,,123.27,8114.02,1218.02,,11.65,,,
2013-04-26,244.84,561.35,,15981.77,,123.34,8107.82,1212.64,,11.6,,,
2013-04-29,242.98,560.47,,15911.47,,123.49,8056.58,1208.08,,11.52,,,
2013-04-30,243.59,562.84,,15985.14,,123.59,8113.93,1195.68,,11.44,,,
2013-05-01,,,,,,,,,,,,,
2013-05-02,241.63,560.41,,15940.24,,123.56,8076.58,1197.25,,11.43,,,
2013-05-03,241.07,555.08,,15851.49,,122.5,7963.91,1202.67,,11.36,,,
2013-05-06,257.7,566.66,,16482.61,,125.27,8129.86,1279.72,,11.77,,,
2013-05-07,267.88,570.74,,16858.86,,126.35,8199.21,1331.64,,12.02,,,
2013-05-08,264.16,571.38,,16815.39,,126.99,8191.3,1314.88,,11.81,,,
2013-05-09,266.51,573.27,,16653.19,,127.18,8291.1,1327.59,,11.99,,,
2013-05-10,273.77,578.56,,16706.38,,129.03,8325.5,1347.11,,12.42,,,
2013-05-13,279.49,583.28,,16918.22,,130.7,8335.99,1397.39,,12.94,,,
2013-05-14,277.39,587.21,,16861.69,,130.19,8388.74,1388.65,,12.88,,,
2013-05-15,279.97,590.26,,16837.75,,131.73,8330.79,1399.29,,13.04,,,
2013-05-16,277.7,590.42,,16689.58,,131.62,8189.1,1390.66,,12.99,,,
2013-05-17,279.71,590.26,,16749.01,,132.32,8229.3,1415.07,,13.37,,,
2013-05-20,285.77,594.22,,16839.6,,133.46,8299.44,1489.21,,13.59,,,
2013-05-21,288.87,596.52,,16963.02,,133.02,8387.31,1495.84,,13.78,,,
2013-05-22,285.73,593.23,,16910.09,,132.37,8345.13,1469.49,,13.68,,,
2013-05-23,282.54,593.17,,16776.38,,131.37,8289.95,1427.91,,13.26,,,
2013-05-24,,,,,,,,,,,,,
2013-05-27,283.35,592.87,,16717.79,,131.0,8243.25,1463.49,,13.34,,,
2013-05-28,287.44,591.98,,16805.74,,132.35,8268.68,1514.47,,13.41,,,
2013-05-29,289.72,593.7,,16940.85,,133.44,8304.98,1519.25,,13.54,,,
2013-05-30,288.16,592.7,,16870.54,,133.28,8227.25,1497.73,,13.51,,,
2013-05-31,285.18,595.28,,16848.93,,133.05,8163.27,1503.57,,13.49,,,
2013-06-03,283.36,593.92,,16820.66,,132.69,8168.67,1474.41,,13.39,,,
2013-06-04,286.63,596.76,,16889.37,,133.53,8319.87,1477.03,,13.43,,,
2013-06-05,284.73,596.12,,16866.39,,133.08,8278.2,1463.31,,13.27,,,
2013-06-06,280.24,595.85,,16802.87,,132.8,8328.5,1433.67,,13.1,,,
2013-06-07,281.79,595.98,,16937.33,,132.88,8340.71,1458.69,,13.17,,,
2013-06-10,285.6,598.83,,17026.36,,133.78,8494.04,1472.2,,13.37,,,
2013-06-11,283.89,596.29,,16941.14,,133.2,8428.81,1440.44,,13.29,,,
2013-06-12,281.81,591.05,,16898.93,,132.84,8369.05,1438.75,,13.55,,,
2013-06-13,275.99,586.26,,16553.75,,130.17,8256.15,1387.53,,13.41,,,
2013-06-14,279.29,590.06,,16668.8,,131.66,8400.32,1392.32,,13.33,,,
2013-06-17,277.72,591.35,,16795.84,,132.23,8395.28,1413.99,,13.36,,,
2013-06-18,278.07,591.8,,16863.35,,132.96,8398.89,1422.9,,13.29,,,
2013-06-19,279.64,591.26,,16840.41,,133.22,8440.78,1419.44,,13.26,,,
2013-06-20,276.46,591.66,,16732.47,,131.69,8386.02,1392.62,,13.2,,,
2013-06-21,274.91,586.47,,16644.32,,131.87,8098.05,1372.26,,14.29,,,
2013-06-24,268.73,575.58,,16504.93,,129.39,8160.39,1317.97,,13.04,,,
2013-06-25,266.38,575.78,,16320.71,,128.34,8231.43,1313.79,,12.97,,,
2013-06-26,267.67,578.32,,16446.12,,129.17,8293.77,1332.83,,13.2,,,
2013-06-27,272.04,581.15,,16665.09,,129.45,8302.08,1364.59,,13.17,,,
2013-06-28,278.35,584.6,,16884.92,,130.82,8363.46,1374.54,,13.27,,,
2013-07-01,279.57,591.21,,16928.87,,131.19,8391.03,1364.86,,13.24,,,
2013-07-02,280.18,588.04,,16901.74,,131.72,8367.75,1360.91,,13.26,,,
2013-07-03,280.59,587.44,,16950.75,,131.54,8375.01,1353.59,,13.19,,,
2013-07-04,282.53,587.81,,16990.49,,131.58,8392.42,1365.02,,13.3,,,
2013-07-05,284.59,587.59,,16994.2,,132.64,8412.63,1384.82,,13.46,,,
2013-07-08,284.78,583.42,,16838.99,,132.33,8373.67,1382.49,,13.48,,,
2013-07-09,286.91,586.76,,16882.24,,132.43,8374.2,1383.73,,13.87,,,
2013-07-10,286.03,584.41,,16896.69,,132.35,8385.54,1372.11,,13.72,,,
2013-07-11,286.68,589.52,,16966.37,,132.54,8430.71,1375.33,,13.85,,,
2013-07-12,288.24,590.0,,16992.15,,132.69,8518.78,1383.81,,13.92,,,
2013-07-15,288.31,589.31,,17076.22,,132.65,8496.92,1391.37,,13.94,,,
2013-07-16,290.59,588.45,,17122.81,,132.8,8452.69,1398.16,,13.93,,,
2013-07-17,291.27,588.68,,17142.06,,132.56,8437.02,1399.41,,14.08,,,
2013-07-18,292.24,592.56,,17222.76,,133.1,8382.89,1413.28,,14.38,,,
2013-07-19,291.91,593.48,,17260.75,,133.03,8417.93,1408.24,,14.41,,,
2013-07-22,292.01,591.75,,17254.27,,132.97,8407.16,1415.73,,14.24,,,
2013-07-23,293.43,594.0,,17361.91,,133.43,8434.53,1416.29,,14.23,,,
2013-07-24,293.07,595.87,,17416.71,,133.92,8442.03,1418.12,,14.26,,,
2013-07-25,292.22,595.58,,17374.85,,133.93,8412.19,1404.56,,14.07,,,
2013-07-26,291.86,596.33,,17337.23,,134.06,8405.34,1399.06,,14.07,,,
2013-07-29,289.36,593.13,,17258.6,,132.83,8386.64,1386.99,,13.91,,,
2013-07-30,289.71,594.32,,17135.43,,132.83,8378.8,1380.57,,13.98,,,
2013-07-31,284.42,588.7,,16748.58,,131.71,8318.32,1352.63,,13.66,,,
2013-08-01,283.74,590.21,,16847.52,,131.45,8326.13,1361.17,,13.99,,,
2013-08-02,285.2,593.83,,16845.29,,132.03,8348.44,1360.86,,13.98,,,
2013-08-05,285.95,595.78,,16938.77,,132.4,8340.64,1366.4,,14.14,,,
2013-08-06,286.93,596.1,,16928.36,,132.87,8345.74,1373.96,,14.14,,,
2013-08-07,286.23,595.36,,16900.11,,132.34,8311.6,1375.91,,14.18,,,
2013-08-08,,,,,,,,,,,,,
2013-08-09,,,,,,,,,,,,,
2013-08-12,288.36,597.01,,16984.51,,133.15,8296.63,1378.22,,14.2,,,
2013-08-13,290.51,598.98,,17070.44,,134.22,8330.93,1385.4,,14.38,,,
2013-08-14,291.19,597.51,,17087.24,,133.99,8335.0,1382.07,,14.67,,,
2013-08-15,290.43,597.57,,17094.49,,133.42,8346.29,1379.49,,14.67,,,
2013-08-16,289.75,594.82,,17045.81,,133.62,8318.73,1379.98,,14.59,,,
2013-08-19,286.61,591.55,,16915.86,,133.5,8289.36,1375.32,,14.55,,,
2013-08-20,278.87,585.61,,16457.98,,131.74,8198.69,1337.97,,13.97,,,
2013-08-21,278.44,583.63,,16452.37,,131.6,8184.91,1343.96,,13.94,,,
2013-08-22,273.43,577.26,,16201.96,,129.53,8091.61,1321.34,,13.49,,,
2013-08-23,272.63,578.64,,16242.83,,129.19,8101.72,1309.53,,13.61,,,
2013-08-26,273.62,575.67,,16200.07,,128.97,8185.87,1306.04,,13.47,,,
2013-08-27,266.46,563.34,,16030.4,,125.86,8142.62,1249.66,,12.82,,,
2013-08-28,265.71,553.04,,15786.46,,124.2,8049.08,1230.13,,12.62,,,
2013-08-29,271.13,555.88,,15987.15,,126.58,8110.52,1257.66,,12.95,,,
2013-08-30,271.14,564.06,,16206.17,,129.36,8203.07,1275.47,,12.99,,,
2013-09-02,270.97,559.35,,16093.25,,128.38,8164.76,1266.59,,12.89,,,
2013-09-03,273.85,559.9,,16158.75,,128.75,8160.93,1271.49,,13.04,,,
2013-09-04,273.79,556.89,,16046.47,,128.95,8134.33,1266.14,,13.23,,,
2013-09-05,273.29,558.45,,16122.78,,129.92,8119.36,1267.17,,13.42,,,
2013-09-06,272.07,558.5,,16182.73,,128.85,8153.7,1263.48,,13.37,,,
2013-09-09,274.66,565.88,,16386.87,,131.14,8224.71,1272.66,,13.64,,,
2013-09-10,277.23,571.14,,16548.29,,132.55,8277.2,1291.61,,13.88,,,
2013-09-11,276.47,570.35,,16550.38,,132.92,8280.93,1288.45,,13.78,,,
2013-09-12,275.58,572.62,,16587.42,,133.3,8310.39,1289.45,,13.95,,,
2013-09-13,275.52,570.01,,16587.4,,133.23,8330.75,1290.89,,13.85,,,
2013-09-16,,,,,,,,,,,,,
2013-09-17,276.68,573.13,,16607.73,,133.61,8342.18,1305.9,,14.06,,,
2013-09-18,276.9,575.13,,16664.3,,134.41,8330.86,1308.08,,13.96,,,
2013-09-19,280.96,580.55,,16852.08,,135.97,8393.6,1339.91,,14.3,,,
2013-09-20,280.72,579.37,,17030.27,,136.35,8333.9,1341.67,,14.25,,,
2013-09-23,280.45,578.54,,16935.8,,136.53,8337.37,1350.13,,14.38,,,
2013-09-24,281.03,581.8,,16789.47,,136.27,8367.18,1350.13,,14.55,,,
2013-09-25,280.22,579.84,,16631.18,,136.35,8354.24,1344.96,,14.47,,,
2013-09-26,280.12,579.89,,16491.07,,135.38,8349.75,1344.42,,14.35,,,
2013-09-27,281.6,576.65,,16577.82,,135.61,8318.74,1339.76,,14.36,,,
2013-09-30,279.89,575.23,,16426.13,,135.98,8283.11,1331.97,,14.19,,,
2013-10-01,280.91,575.18,,16399.0,,135.68,8315.84,1333.88,,14.26,,,
2013-10-02,281.23,572.73,,16429.38,,135.83,8354.29,1336.69,,14.34,,,
2013-10-03,280.8,575.69,,16469.45,,135.75,8300.12,1330.48,,14.34,,,
2013-10-04,281.31,577.51,,16515.47,,136.16,8349.82,1330.8,,14.4,,,
2013-10-07,281.8,577.96,,16574.43,,136.04,8363.97,1327.19,,14.4,,,
2013-10-08,282.07,577.39,,16567.12,,136.35,8348.78,1327.45,,14.38,,,
2013-10-09,282.67,575.54,,16474.84,,136.17,8347.21,1317.98,,14.31,,,
2013-10-10,283.55,577.15,,16590.1,,136.91,8337.57,1328.8,,14.58,,,
2013-10-11,285.46,579.82,,16691.8,,138.29,8360.49,1335.64,,14.66,,,
2013-10-14,285.02,578.75,,16684.98,,137.97,8357.34,1332.73,,14.59,,,
2013-10-15,,,,,,,,,,,,,
2013-10-16,286.29,580.2,,16731.87,,138.73,8415.69,1335.56,,14.49,,,
2013-10-17,286.24,582.33,,16740.21,,139.08,8449.05,1335.68,,14.65,,,
2013-10-18,287.72,585.71,,16809.06,,139.04,8429.75,1337.17,,14.65,,,
2013-10-21,288.67,584.96,,16875.94,,139.1,8413.03,1347.5,,14.65,,,
2013-10-22,287.65,584.5,,16835.11,,139.24,8429.01,1352.77,,14.57,,,
2013-10-23,287.94,583.15,,16853.19,,140.52,8468.61,1361.75,,14.59,,,
2013-10-24,288.68,582.83,,16871.68,,140.56,8529.18,1360.1,,14.5,,,
2013-10-25,288.53,585.06,,16854.8,,141.12,8541.76,1355.21,,14.58,,,
2013-10-28,288.91,587.2,,16843.12,,141.97,8501.11,1334.96,,14.71,,,
2013-10-29,289.11,589.1,,16744.78,,142.12,8549.33,1320.39,,15.02,,,
2013-10-30,289.36,590.42,,16752.55,,142.47,8610.75,1309.22,,14.96,,,
2013-10-31,287.73,588.02,,16630.27,,142.57,8614.3,1308.83,,14.85,,,
2013-11-01,287.31,587.81,,16654.53,,142.76,8615.58,1311.32,,14.93,,,
2013-11-04,286.9,586.12,,16697.26,,142.71,8634.12,1314.94,,15.07,,,
2013-11-05,,,,,,,,,,,,,
2013-11-06,285.1,585.53,,16678.78,,142.35,8625.93,1309.95,,15.07,,,
2013-11-07,286.5,586.09,,16719.97,,142.76,8623.54,1312.07,,15.18,,,
2013-11-08,285.23,584.95,,16723.49,,140.45,8621.81,1314.56,,15.13,,,
2013-11-11,285.97,583.52,,16738.21,,140.5,8630.9,1311.48,,15.27,,,
2013-11-12,285.77,579.88,,16663.51,,139.52,8596.78,1305.21,,15.14,,,
2013-11-13,284.83,578.78,,16509.91,,138.5,8576.67,1286.55,,14.89,,,
2013-11-14,285.6,583.14,,16471.08,,137.84,8625.14,1288.98,,14.97,,,
2013-11-15,285.26,584.98,,16492.43,,138.93,8680.33,1292.98,,15.38,,,
2013-11-18,284.93,585.55,,16531.46,,138.86,8768.67,1296.31,,15.15,,,
2013-11-19,285.17,587.75,,16502.25,,140.02,8973.86,1295.66,,15.19,,,
2013-11-20,283.32,582.54,,16410.55,,139.36,8929.84,1281.56,,14.95,,,
2013-11-21,282.33,585.54,,16405.99,,139.12,8816.35,1276.68,,14.77,,,
2013-11-22,284.31,585.1,,16444.24,,138.73,8807.23,1279.32,,14.88,,,
2013-11-25,284.7,585.44,,16508.49,,139.18,8808.17,1279.2,,14.91,,,
2013-11-26,281.49,584.39,,16596.65,,137.92,8786.37,1282.33,,14.92,,,
2013-11-27,280.01,583.13,,16574.99,,137.91,8791.47,1279.24,,14.72,,,
2013-11-28,279.91,586.05,,16645.25,,138.83,8849.65,1279.01,,14.59,,,
2013-11-29,279.12,585.71,,16675.65,,140.1,8880.05,1275.61,,14.63,,,
2013-12-02,277.56,585.45,,16701.4,,140.58,8859.55,1268.54,,14.53,,,
2013-12-03,276.0,585.56,,16770.11,,139.1,8913.12,1276.31,,14.47,,,
2013-12-04,276.74,583.74,,16773.48,,138.68,8837.92,1275.36,,14.47,,,
2013-12-05,276.24,585.09,,16755.35,,138.67,8970.05,1278.57,,14.46,,,
2013-12-06,276.44,582.66,,16758.83,,138.07,8998.6,1277.25,,14.45,,,
